"id","obligation","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"122","Bei Frühkartoffeln 1 Woche Wartefrist.","-0.016304032877087593","-0.010986563749611378","-0.0017581372521817684","0.11188928782939911","-0.07422927021980286","-0.04589814692735672","0.15396976470947266","0.22148224711418152","0.026135249063372612","-0.004632153548300266","0.04285549372434616","0.08226647228002548","-0.07405705004930496","-0.07032549381256104","-0.05976231396198273","0.12538030743598938","0.11280782520771027","0.0776737853884697","-0.04532406106591225","-0.039726726710796356","-0.047735221683979034","-0.007301651872694492","0.05261494964361191","-0.03278028964996338","0.12411731481552124","0.048366714268922806","-0.0560307577252388","-0.061714205890893936","0.000875032099429518","-0.02241804450750351","-0.005841321311891079","0.05560019239783287","-0.0365692563354969","0.03404327854514122","-0.01271599717438221","0.05198345333337784","-0.012192144058644772","-0.01056317612528801","-0.054394613951444626","-0.11734310537576675","-0.004223117604851723","-0.044462934136390686","-0.042137887328863144","0.13468049466609955","0.002784315263852477","0.14822891354560852","0.16269586980342865","-0.1033354178071022","-0.030971920117735863","-0.1508697122335434","0.025317177176475525","0.004262585658580065","0.08915550261735916","0.01086457073688507","0.1121189221739769","0.04004247486591339","-0.12836554646492004","0.5598483085632324","-0.1462770253419876","-0.11952462792396545","-0.06969399750232697","0.06010676547884941","-0.15787355601787567","-0.036999817937612534","-0.1140708178281784","0.04810837656259537","-0.09948904067277908","0.05143807455897331","-0.04937136545777321","0.01130948681384325","0.001977007370442152","-0.21413394808769226","-0.1273321956396103","0.04917043447494507","0.03659795969724655","-0.06711061298847198","0.08433318138122559","-0.15224751830101013","0.12974335253238678","0.08375909179449081","0.05534185469150543","0.05694929510354996","-0.029594114050269127","-0.014840113930404186","0.10804291814565659","0.03771742805838585","0.057006705552339554","-0.1358286589384079","-0.044089775532484055","-0.17808136343955994","0.02970893122255802","-0.04828060045838356","0.01346230786293745","0.08329982310533524","-0.025058837607502937","0.09977608174085617","0.09122221171855927","-0.00948676560074091","0.016045693308115005","-0.009314539842307568"
"123","Information, damit Dritte die Parzelle nicht betreten.","0.07627342641353607","-0.05191356688737869","-0.01573917455971241","0.051372233778238297","0.25312599539756775","0.028122102841734886","-0.05134516954421997","0.1023114025592804","-0.059492189437150955","-0.021179543808102608","-0.06495962291955948","0.024630524218082428","-0.0027066508773714304","-0.19130608439445496","0.023101266473531723","-0.07643581926822662","-0.06306497007608414","0.12937791645526886","-0.06815347075462341","-0.04003136605024338","-0.025997381657361984","-0.015522642992436886","-0.051697034388780594","0.0718345195055008","0.09478691965341568","0.049802377820014954","-0.13240936398506165","0.001148634939454496","-0.023453131318092346","-0.018892424181103706","-0.11476200073957443","-0.08179499208927155","-0.04349588230252266","-0.09224266558885574","-0.09256746619939804","0.00792372040450573","0.03997723385691643","-0.03553832694888115","-0.12981097400188446","0.06934439390897751","0.019650286063551903","-0.022614069283008575","0.030016759410500526","0.011198768392205238","-0.06929026544094086","0.08834508806467056","0.03597139194607735","-0.0999295562505722","-0.06853239983320236","0.08439337462186813","-0.11974223703145981","-0.03583605960011482","-0.04022083431482315","-0.04999184235930443","0.04411841183900833","0.18643411993980408","-0.054322484880685806","0.6075890064239502","-0.17495791614055634","0.057326868176460266","0.08737069368362427","-0.10344819724559784","-0.030937019735574722","0.14691701531410217","-0.09251333028078079","-0.06431002914905548","0.04920691251754761","0.009960475377738476","0.02586204931139946","-0.042629752308130264","0.06701667606830597","-0.0153196444734931","0.031343016773462296","0.0038908107671886683","0.040680963546037674","0.07703128457069397","0.04993771016597748","-0.030395690351724625","0.14540128409862518","0.1018783450126648","-0.06744974106550217","0.05516154691576958","-0.04225081950426102","0.019826218485832214","0.1428029090166092","-0.010495038703083992","-0.07903420925140381","-0.17907202243804932","0.08450163900852203","-0.0819573923945427","-0.041844822466373444","-0.05651487037539482","-0.14670048654079437","0.03288580849766731","-0.0018033061642199755","-0.003082198789343238","0.010846903547644615","-0.05294209346175194","0.01284982543438673","-0.09900929033756256"
"124","Keine Niederschläge während mindestens einer Stunde nach der Behandlung.","0.06761492788791656","-0.019877536222338676","0.02896750532090664","0.12001167237758636","0.07589823752641678","-0.12530913949012756","0.01235272642225027","0.17539426684379578","0.011004281230270863","-0.005435922183096409","0.024753611534833908","0.09443936496973038","-0.14909957349300385","-0.13388140499591827","0.06472539901733398","0.003723275614902377","-0.10007394105195999","-0.03970691189169884","-0.07113051414489746","0.035468939691782","-0.09058666229248047","-0.0011166816111654043","0.06231745705008507","0.1339777261018753","0.135422483086586","0.1198190376162529","0.02314029261469841","-0.037876877933740616","0.1318587362766266","0.027691297233104706","-0.06520698219537735","-0.017276961356401443","0.18232913315296173","0.045678600668907166","-0.04565452039241791","0.058898184448480606","0.0491701140999794","-0.06751860678195953","-0.012220289558172226","0.08716738969087601","-0.07633166015148163","0.1256944090127945","-0.05523811653256416","-0.024560976773500443","-0.03248309716582298","-0.03096609376370907","0.022983776405453682","-0.1822328120470047","-0.025813104584813118","0.017927104607224464","-0.09434304386377335","-0.01666293665766716","0.0906829759478569","0.03014739416539669","-0.0012649204581975937","0.06342510879039764","0.04637690261006355","0.6214408874511719","0.03342219069600105","-0.03079753927886486","0.01084174495190382","-0.037756480276584625","-0.04339106008410454","-0.01070328801870346","-0.031519919633865356","-0.12155275791883469","0.03862334042787552","0.032723888754844666","-0.11086151003837585","-0.11124677956104279","-0.08442233502864838","-0.0022122939117252827","-0.13734883069992065","-0.09188694506883621","-0.07989541441202164","-0.07103420048952103","0.14226102828979492","-0.1286802589893341","0.010829704813659191","0.024753611534833908","0.08264046162366867","0.10614194720983505","-0.07079340517520905","-0.05856107547879219","0.11461789160966873","-0.0020000941585749388","-0.09111640602350235","-0.11355839669704437","-0.0346020832657814","-0.018420731648802757","-0.019263511523604393","-0.015194094739854336","-0.011227015405893326","-0.02275502309203148","-0.1707710325717926","0.06617016345262527","0.08336284756660461","0.003319945652037859","0.014616189524531364","0.058127645403146744"
"125","SPe 1 - Zum Schutz von Grundwasser nicht mehr als 1 kg des Wirkstoffs Metazachlor pro ha auf der gleichen Parzelle innerhalb von 3 Jahren anwenden.","0.04120229184627533","0.025342490524053574","-0.02320888452231884","0.1421455293893814","-0.015053771436214447","-0.03399544581770897","-0.051016874611377716","0.12052499502897263","0.09198209643363953","0.037788521498441696","0.05130135640501976","0.12261118739843369","-0.04060962051153183","-0.06737451255321503","-0.02293625846505165","0.015895359218120575","-0.0663314238190651","-0.020565584301948547","-0.08468042314052582","-0.03155365213751793","0.11483538150787354","-0.0903700441122055","-0.040799275040626526","0.044639766216278076","0.03605793043971062","0.1405334770679474","-0.0921243354678154","0.03804929554462433","-0.019652877002954483","0.024441635236144066","-0.06765899807214737","-0.012410471215844154","0.03748033568263054","0.003686395939439535","-0.057844411581754684","-0.03316571190953255","-0.026314465329051018","0.008801122196018696","-0.11075782775878906","-0.05490477755665779","-0.008824829012155533","0.0010305017931386828","-0.09700792282819748","0.10696475207805634","0.06353402882814407","0.11047334223985672","0.14887824654579163","-0.150395467877388","-0.07311154156923294","-0.0012446030741557479","-0.1295335590839386","-0.05817630514502525","0.02165609411895275","-0.011628149077296257","0.10241305828094482","-0.005665907636284828","0.0103361327201128","0.5757889747619629","-0.13038699328899384","0.02031666412949562","0.015753120183944702","-0.0907493457198143","-0.17438668012619019","0.12621460855007172","-0.2118433117866516","-0.10658544301986694","-0.0038879031781107187","-0.09947342425584793","-0.047081559896469116","-0.03520448878407478","-0.018550513312220573","0.01503006462007761","-0.04888327047228813","0.019925503060221672","-0.05661166086792946","-0.04430787265300751","0.10525786131620407","-0.057275451719760895","0.024536462500691414","0.16708500683307648","-0.04037255421280861","0.023161470890045166","0.15200753509998322","-0.026978254318237305","0.14375758171081543","-0.1862400472164154","-0.19240379333496094","-0.1454644799232483","-0.021371614187955856","-0.09629672020673752","-0.01293201930820942","0.11511985957622528","-0.051111701875925064","0.07240033894777298","-0.014544076286256313","-0.015302691608667374","0.05338754877448082","-0.016725094988942146","-0.09757688641548157","0.012611978687345982"
"126","Splitbehandlung (angegebene Aufwandmenge entspricht total bewilligter Menge).","0.055409375578165054","-0.017141306772828102","-0.04191816970705986","-0.0068745799362659454","-0.05411958321928978","-0.1273280531167984","-0.12402619421482086","0.2383531779050827","0.010111953131854534","0.11927977204322815","0.05200432986021042","-0.05876282602548599","-0.05458390712738037","-0.041015319526195526","-0.012697981670498848","-0.006348990835249424","-0.08295928686857224","0.01533560175448656","-0.09936541318893433","0.002241009846329689","-0.1007583886384964","0.054325949400663376","0.029433004558086395","0.004372387658804655","-0.0690295547246933","0.017850691452622414","-0.006113604176789522","0.035752974450588226","0.0633028894662857","-0.08956301212310791","-0.14548830687999725","0.0013671772321686149","0.13455088436603546","-0.011459783650934696","0.0846618115901947","0.0343858003616333","0.024015888571739197","-0.09709538519382477","-0.0371459499001503","0.03776504844427109","-0.03245111554861069","0.15652890503406525","-0.17056182026863098","-0.02713717892765999","0.05252024531364441","-0.015851518139243126","-7.527133129769936e-05","-0.1903729885816574","-0.0398545078933239","0.0395965501666069","-0.053345710039138794","0.060207393020391464","-0.02128153294324875","0.04016405716538429","-0.02147500216960907","-0.04898621886968613","-0.02277768962085247","0.669039785861969","-0.08837640285491943","0.07522054761648178","0.002974577946588397","-0.06469585746526718","0.04398183524608612","0.0638703927397728","0.00664241798222065","0.0264922846108675","0.03082597814500332","-0.04836712032556534","-0.058092135936021805","0.07362120598554611","-0.062271054834127426","-0.030413245782256126","-0.007145436014980078","0.04356910288333893","0.05089510977268219","0.11329514533281326","0.12897898256778717","-0.08079244196414948","-0.05680234730243683","-0.006784294731914997","-0.09405148029327393","0.11453334242105484","-0.021384716033935547","-0.00622968515381217","0.04555537924170494","-0.09157507866621017","-0.127534419298172","-0.1964607983827591","-0.11463652551174164","-0.07186709344387054","-0.03810039162635803","-0.034643758088350296","-0.012697981670498848","-0.0042337351478636265","-0.008847958408296108","-0.019566113129258156","0.10467934608459473","0.04142805188894272","-0.030026309192180634","-0.05262342840433121"
"127","Anwendung bei Bodentemperaturen von mindestens 10°C.","-0.094281405210495","0.01995141990482807","-0.022979021072387695","0.03001582995057106","0.1295245736837387","-0.037986937910318375","-0.09858626872301102","0.21174287796020508","0.03377667814493179","0.09319335967302322","-0.030772730708122253","0.031576935201883316","-0.13293062150478363","-0.023664962500333786","-0.04487000033259392","0.07701461017131805","0.005233256611973047","-0.021441567689180374","-0.14049963653087616","-0.037182729691267014","-0.007811448071151972","-0.07862302660942078","-0.0008552087238058448","0.08562435209751129","0.1093721017241478","-0.0231564212590456","0.006469132844358683","0.005703362636268139","-0.01358872652053833","0.17692546546459198","-0.05038117989897728","-0.007498044054955244","0.08491475880146027","0.027319371700286865","0.03439166024327278","0.0603628046810627","0.0014938433887436986","0.06712760031223297","0.008148505352437496","0.1408780813217163","0.05236804485321045","0.14144575595855713","-0.11694110929965973","0.05653099715709686","0.025498080998659134","0.003675105981528759","0.1452302634716034","-0.08392132818698883","-0.0004069078713655472","-0.06641800701618195","-0.006415913347154856","-0.04283583164215088","0.02989756502211094","0.08808428049087524","0.021394262090325356","0.12318553775548935","0.01028320100158453","0.6834810376167297","-0.0737977847456932","-0.027035534381866455","-0.0443023256957531","-0.022695183753967285","-0.07990029454231262","-0.0850093737244606","0.009668219834566116","0.013151143677532673","0.07398700714111328","-0.08912501484155655","0.0068712360225617886","-0.08354287594556808","-0.12961918115615845","-0.09366641938686371","-0.020046032965183258","0.013009225018322468","0.09342988580465317","0.0699186697602272","0.1878059059381485","-0.1392696648836136","0.06268081068992615","-0.06376885622739792","0.026869961991906166","0.024835793301463127","0.03616564720869064","-0.008260858245193958","-0.031056568026542664","-0.05899092182517052","0.0006234818720258772","-0.14324338734149933","0.00548457121476531","-0.06518804281949997","0.032191917300224304","0.0065282657742500305","0.04872545972466469","0.05747712031006813","-0.007509870920330286","0.012323283590376377","0.002455491106957197","-0.026018450036644936","-0.08633394539356232","-0.028572989627718925"
"128","Behandlungen im Abstand von 7 Tagen.","0.013059602119028568","-0.000492676452267915","0.004788520745933056","-0.006359202787280083","0.02428380213677883","-0.04508504271507263","-0.0004974561161361635","0.28519347310066223","0.09393501281738281","0.11407739669084549","0.10645341128110886","-0.00037502238410525024","-0.14250262081623077","-0.16066840291023254","0.048379357904195786","0.009535863064229488","-0.027789892628788948","-0.09228786081075668","-0.0047444007359445095","-0.0357668399810791","-0.0709218755364418","0.014518513344228268","-0.03233134001493454","0.019318798556923866","0.02216602861881256","0.05369732156395912","0.04397909343242645","0.007029830943793058","0.02623686008155346","-0.15586812794208527","-0.1328079253435135","0.04477914050221443","0.07280433923006058","0.0580269917845726","0.0058944690972566605","0.0673922523856163","-0.13271379470825195","-0.02990766614675522","-0.0942644476890564","0.03491973131895065","-0.11916004866361618","0.10748876631259918","-0.04470854997634888","0.024236740544438362","0.07929884642362595","-0.08899354189634323","0.09252316504716873","-0.15210318565368652","-0.016848063096404076","-0.05590921640396118","-0.0832049623131752","-0.03581390157341957","0.06348613649606705","0.10297084599733353","-0.06405088305473328","-0.10052364319562912","-0.07280433923006058","0.5598451495170593","0.0442144013941288","-0.036590419709682465","0.013812588527798653","-0.08927591145038605","-0.0873463898897171","0.03786108270287514","-0.021542461588978767","-0.09219373762607574","0.03819051384925842","0.05153248459100723","-0.11050070822238922","-0.044449709355831146","-0.09398207813501358","-0.1165245994925499","-0.0425201840698719","-0.012883121147751808","-0.02346022240817547","0.029272334650158882","0.2121538370847702","-0.1398671716451645","-0.15577399730682373","0.06489799171686172","0.03609627112746239","0.12857237458229065","-0.09101719409227371","0.05237959325313568","0.09082894772291183","0.018730528652668","-0.046402767300605774","-0.2129068225622177","0.014836179092526436","-0.03802579641342163","-0.04381437972187996","-0.0036972793750464916","-0.06085068732500076","0.060662440955638885","-0.12932536005973816","-0.06833348423242569","0.01495383307337761","0.015553869307041168","-0.07543979585170746","0.03828463703393936"
"129","Bei der Anwendung des Mittels Schutzbrille tragen.","0.00757340993732214","-0.061513692140579224","0.0291819479316473","0.13822051882743835","0.06007775664329529","-0.1022757738828659","-0.06396868079900742","0.15582233667373657","0.14368635416030884","0.15471063554286957","0.013444540090858936","0.13349582254886627","-0.062486425042152405","-0.13303261995315552","0.023994045332074165","0.047362763434648514","-0.004820232279598713","0.029923075810074806","-0.14980065822601318","0.01068846695125103","0.021620117127895355","-0.09597618132829666","-0.09680995345115662","0.05845653638243675","0.041619013994932175","0.051415812224149704","0.031521134078502655","0.005952191073447466","0.06234746053814888","0.03159061446785927","-0.1833367496728897","-0.10607406497001648","0.1159866601228714","0.02948303148150444","-0.10283162444829941","0.042406465858221054","0.01683752052485943","-0.05113788694143295","-0.1319209337234497","0.05470457300543785","-0.023785602301359177","0.03332763537764549","-0.1535063087940216","0.006652789190411568","-0.08036615699529648","0.030200999230146408","0.1298828274011612","-0.1428525745868683","0.09398439526557922","0.06318122893571854","-0.09338223189115524","-0.1375720351934433","0.02473517507314682","-0.08147785067558289","0.03156745433807373","0.015760567039251328","-0.021319033578038216","0.5665929913520813","0.010207891464233398","-0.05590890720486641","-0.02464253269135952","-0.00955361407250166","-0.11348535120487213","0.06656263023614883","-0.03629215061664581","-0.04812705144286156","0.16175135970115662","-0.12506549060344696","-0.03515729680657387","0.005911660380661488","-0.010561085306107998","0.041202131658792496","-0.003207698231562972","-0.08421076089143753","-0.03934931010007858","0.006102732848376036","0.1589721292257309","-0.09986710548400879","-0.03907138481736183","0.1019052118062973","0.02228018455207348","-0.020925309509038925","0.06290330737829208","0.046459514647722244","0.16221457719802856","-0.04113265126943588","-0.004319391213357449","-0.12191569060087204","-0.027167003601789474","-0.17110811173915863","0.0542413666844368","0.08851857483386993","0.17184925079345703","0.023426618427038193","0.009524662978947163","-0.06470981240272522","0.030826326459646225","-0.0308726467192173","-0.030710525810718536","-0.04187377914786339"
"130","Höchstens 0.4 g Kupfer-Metall je m² und Jahr.","0.0008690301910974085","0.03968639671802521","0.005368949379771948","0.0993146002292633","-0.023513805121183395","-0.11947555840015411","-0.10448632389307022","0.14191557466983795","-0.03256431967020035","-0.10921976715326309","0.04319264739751816","-0.03569803386926651","0.03249857947230339","-0.10080476105213165","-0.04580042511224747","-0.040650613605976105","-0.05833527818322182","-0.1352536976337433","-0.027217285707592964","0.06245512142777443","0.10045413672924042","-0.08187099546194077","-0.09589600563049316","-0.006508481223136187","-0.06451504677534103","-0.013981182128190994","-0.03688139468431473","-0.014781045727431774","-0.012951220385730267","0.0030761887319386005","0.03291494399309158","-0.036048658192157745","0.03127139061689377","0.002018834464251995","0.001109400182031095","-0.022440016269683838","0.03550080582499504","-0.06135942041873932","-0.08599084615707397","-0.05596855655312538","0.00654135225340724","-0.05066534876823425","-0.12377071380615234","0.11456680297851562","0.0671009048819542","0.05688894912600517","0.15567761659622192","-0.02938677929341793","0.029430607333779335","-0.004130803979933262","-0.1022949144244194","-0.05075300484895706","-0.006360561121255159","-0.06990590691566467","0.029430607333779335","-0.09256506711244583","-0.1545380800962448","0.7065098881721497","0.0862538143992424","0.09151319414377213","0.08489514142274857","0.05623152479529381","-0.09256506711244583","-0.050577692687511444","-0.066180519759655","-0.06696942448616028","0.015109756961464882","0.0035665163304656744","0.09037365764379501","0.022724898532032967","-0.07858388125896454","-0.048473943024873734","0.06455887109041214","0.017618918791413307","0.05347035080194473","0.07591036707162857","0.020040424540638924","-0.03920428454875946","0.041965458542108536","0.022812554612755775","0.02080741710960865","0.17987075448036194","0.03668416664004326","0.02414931356906891","-0.03681565076112747","-0.11956321448087692","-0.06732004880905151","-0.11167414486408234","-0.07954810559749603","-0.0073850443586707115","0.0651724711060524","0.0943181961774826","-0.12201758474111557","-0.10115538537502289","0.006574223283678293","-0.0741572380065918","-0.007856196723878384","-0.027217285707592964","-0.1372697800397873","0.01674235612154007"
"131","Keine Behandlung von Tafeltrauben.","-0.026223070919513702","-0.05373864993453026","-0.0033058468252420425","0.19318075478076935","0.06054919213056564","-0.07874377816915512","-0.03017517179250717","0.0510542057454586","0.058610424399375916","0.020841747522354126","0.09191745519638062","-0.011328117921948433","-0.04190719872713089","-0.08162707090377808","0.006046219728887081","-0.09281226992607117","-0.043870821595191956","-0.05189931020140648","-0.052446141839027405","-0.06909965723752975","-0.008799021132290363","0.047996919602155685","0.12497591972351074","-0.09977194666862488","0.015547421760857105","0.08729423582553864","-0.005281898193061352","-0.018940264359116554","0.037209417670965195","-0.046604983508586884","-0.07983744144439697","0.027515580877661705","-0.011309475637972355","-0.08103053271770477","-0.13770218193531036","0.03308332338929176","-0.02474413812160492","-0.03382900357246399","0.11085771769285202","-0.008861160837113857","0.046083007007837296","-0.01877870038151741","-0.06104631349444389","0.15191981196403503","-0.0955464243888855","-0.009476345963776112","0.1019095629453659","-0.07516451925039291","0.12298744171857834","0.06025092303752899","-0.012670340947806835","-0.042255185544490814","0.0034208057913929224","-0.0975349098443985","0.07158525288105011","0.038626208901405334","-0.08923300355672836","0.7325557470321655","0.0638301819562912","0.018828412517905235","-0.14794285595417023","-0.04310028627514839","0.06189141795039177","0.08272073417901993","0.04978654906153679","-0.07476682215929031","0.07337488234043121","0.0776004046201706","-0.015087585896253586","-0.08948156982660294","-0.0937567949295044","-0.07675530016422272","0.07357373088598251","0.03201451525092125","0.06835397332906723","0.05826244130730629","0.003026216756552458","-0.11881163716316223","-0.00909107830375433","0.018045449629426003","-0.004557967185974121","0.13670794665813446","-0.012838118709623814","-0.017324624583125114","0.08868617564439774","-0.0680059939622879","0.0038868554402142763","-0.07854492962360382","-0.08103053271770477","0.02120216004550457","-0.06865224242210388","-0.06924878805875778","0.014515898190438747","-0.009010296314954758","0.008239760994911194","-0.05443461984395981","0.07511480152606964","-0.04854375123977661","-0.059008121490478516","0.02918093279004097"
"132","Vorsicht: Schäden an Nutz- und Zierpflanzen möglich! Genügend seitlichen Abstand von deren Wurzelbereich einhalten (Abstand abhängig von Bodenart und Geländeneigung).","0.0444413386285305","-0.004826051648706198","-0.020021747797727585","0.05027426406741142","-0.03145613521337509","-0.035159580409526825","-0.04805219545960426","0.09082698822021484","0.06920812278985977","0.08267940580844879","-0.01957039162516594","0.06994881480932236","-0.11776954680681229","-0.055412791669368744","0.01246440690010786","0.05152417719364166","0.031548719853162766","-0.013506000861525536","-0.09564146399497986","0.010983028449118137","0.010404365137219429","-0.0614771842956543","-0.04330715909600258","0.06606020033359528","-0.004105615895241499","0.003188434522598982","-0.024257563054561615","-0.06610649079084396","-0.037034448236227036","-0.0015262243105098605","-0.08531811088323593","-0.06166235730051994","0.011121908202767372","0.06337519735097885","-0.08652172982692719","0.05981063470244408","0.05041314288973808","0.04173319414258003","-0.05883847922086716","0.04971874877810478","-0.0036282185465097427","0.0666620060801506","-0.06906924396753311","-0.05499615520238876","0.02805359475314617","0.056894171983003616","0.17795053124427795","-0.17035846412181854","-0.07207829505205154","-0.05698675662279129","-0.06712494045495987","0.028493378311395645","-0.032937511801719666","-0.10739990323781967","-0.009600023739039898","0.04506629332900047","-0.1086961030960083","0.6229194402694702","-0.1261022984981537","0.16674759984016418","-0.03983517736196518","0.16656243801116943","-0.11712144315242767","0.005086449906229973","-0.04819107428193092","-0.11721403151750565","0.1635996699333191","-0.03379393368959427","-0.020044894888997078","-0.03340044245123863","-0.11443644762039185","-0.05360736325383186","-0.09703025221824646","-0.051200125366449356","0.05888477340340614","0.059671755880117416","0.09665991365909576","-0.14323073625564575","0.06906924396753311","0.15924812853336334","0.0698099359869957","0.04879288747906685","0.0074126762337982655","0.06925442069768906","0.20480050146579742","-0.11971385776996613","0.009351198561489582","-0.10934420675039291","-0.011359159834682941","-0.17026588320732117","-0.1461934894323349","-0.02652592398226261","-0.013448134064674377","-0.017753388732671738","-0.01121449377387762","-0.01812373287975788","0.013911064714193344","0.007725154515355825","-0.12462092190980911","-0.035367898643016815"
"133","Zum Schutz von Dritten eine unbehandelte Pufferzone von 6 m zu Wohnflächen und öffentlichen Anlagen einhalten. Diese Distanz kann beim Einsatz von driftreduzierenden Massnahmen gemäss den Weisungen der Zulassungsstelle reduziert werden.","0.09373421221971512","-0.07304932922124863","-0.013789924792945385","0.06047068163752556","0.05352913215756416","-0.04649440571665764","-0.16082033514976501","0.15290044248104095","0.024668125435709953","0.04060107842087746","-0.07505259662866592","0.03980908915400505","-0.0874914824962616","-0.14265117049217224","-0.08171462267637253","-0.01502449531108141","-0.05590509995818138","0.065874844789505","-0.046144999563694","0.00038907909765839577","0.007576305419206619","-0.053715482354164124","-0.13063158094882965","0.03659454733133316","0.00790241826325655","0.06573507934808731","-0.00814117956906557","-0.03943638876080513","0.02344520017504692","0.17451708018779755","-0.05292349308729172","-0.009346634149551392","0.03198237717151642","0.02068488672375679","-0.062473949044942856","0.02123229019343853","0.010394854471087456","-0.035150330513715744","-0.0914980098605156","0.08124874532222748","0.016130950301885605","0.07067336142063141","-0.046843815594911575","-0.07626387476921082","0.0602843314409256","0.023969311267137527","0.020382067188620567","-0.2092714160680771","-0.09885884821414948","-0.03629172593355179","-0.05222468078136444","-0.062473949044942856","-0.06797128170728683","-0.06899620592594147","0.05376207083463669","-0.014954613521695137","-0.019799722358584404","0.6693704128265381","-0.15206186473369598","0.07742856442928314","0.10258585959672928","-0.017773162573575974","-0.08767782896757126","0.0267412718385458","-0.13836511969566345","-0.012997935526072979","0.014360622502863407","-0.062287598848342896","-0.13501080870628357","-0.0514792799949646","-0.05269055441021919","-0.0011319327168166637","0.0069182561710476875","0.032681189477443695","-0.035709381103515625","0.018902910873293877","0.11199654638767242","0.0006864389288239181","0.06592142581939697","0.1419057697057724","0.07342202961444855","-0.05357572063803673","-0.01637553609907627","0.0533427819609642","0.10724461823701859","0.012159358710050583","-0.031959082931280136","-0.12969982624053955","-0.0533427819609642","-0.13929687440395355","0.0037561238277703524","0.07500600814819336","0.062101248651742935","-0.04013520106673241","-0.07197781652212143","0.16193844377994537","-0.030095579102635384","-0.05315643176436424","-0.07030066102743149","-0.024039192125201225"
"134","Ansetzen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Schutzbrille oder Visier tragen. Ausbringen der Spritzbrühe: Schutzanzug tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten.","0.09334052354097366","-0.05862634256482124","0.00562893645837903","0.01229075901210308","0.042908020317554474","-0.12002243101596832","-0.0990646705031395","0.04385434836149216","0.08203071355819702","0.1407955437898636","-0.010928966104984283","-0.08590836077928543","0.0034881518222391605","0.009549861773848534","-0.00967680849134922","0.014483476057648659","-0.08946287631988525","0.014991262927651405","-0.10802018642425537","-0.06979765743017197","0.10035721957683563","-0.09172483533620834","-0.13987229764461517","0.11125156283378601","0.07616808265447617","0.03296000510454178","0.00324291386641562","-0.010328853502869606","0.049301523715257645","0.07898399233818054","-0.06379654258489609","-0.03515272215008736","0.044616032391786575","0.009394063614308834","-0.029451658949255943","-0.0025923114735633135","0.036699168384075165","-0.07349065691232681","-0.040553733706474304","0.03808404132723808","-0.002390350680798292","-0.05433323234319687","0.07349065691232681","-0.02688964083790779","-0.14107252657413483","0.05414858087897301","0.23893696069717407","-0.14476551115512848","0.04263104498386383","0.007743754889816046","-0.09823374450206757","-0.110328309237957","0.09237111359834671","-0.07533715665340424","0.016064541414380074","0.020196082070469856","-0.13756416738033295","0.5358539819717407","-0.06573536247015","-0.08447732776403427","-0.07649122178554535","-0.019919106736779213","-0.1647077053785324","0.09767979383468628","-0.011384820565581322","-0.09518702328205109","0.17126277089118958","-0.0008381374063901603","-0.15362870693206787","-0.054056257009506226","0.03330622613430023","0.011707957834005356","-0.016468463465571404","0.028759220615029335","-0.13082444667816162","0.005594315007328987","0.21751756966114044","-0.05617973208427429","-0.06019586697220802","0.12094568461179733","0.06148841604590416","-0.02601255476474762","0.1215919554233551","0.05114801973104477","0.1427343636751175","-0.07566029578447342","-0.0867854505777359","-0.159906804561615","-0.00731098186224699","-0.04357737675309181","-0.01749557815492153","0.00648582773283124","0.14199577271938324","-0.021881012246012688","-0.019607510417699814","0.14338064193725586","-0.01174834929406643","-0.1010034903883934","0.018580395728349686","-0.13562534749507904"
